all,n,K,n_all_agree,all_agree,all_agree_lo,all_agree_hi,majority,mean_frac_callers,detected,detected_discord,singleton,jaccard,fleiss_kappa,rate_MuTect2,rate_SomaticSniper,rate_VarDict,rate_MuSE,rate_Strelka,vtype,grouping,run,flags,callerset,denom,vaf_bin,lc
,6271,5,2363,0.376813905278265,0.3648990863311865,0.38887955331425716,0.9808642959655557,0.852718864614894,6270,0.6231259968102073,0.00015946420028703555,0.7280363235277614,-0.06644333922462742,0.91500558124701,0.4563865412214958,0.9968107159942593,0.9022484452240472,0.9931430393876575,snv,vaf_bin,NS_380X,lenient,native,truth,10-20%,
,28030,5,18693,0.6668926150552978,0.6613523950430641,0.6723870966974154,0.9991437745272922,0.8792579379236531,28029,0.3330835919940062,3.567606136282554e-05,0.8104664094198313,0.11861188337775669,0.7171601855155191,0.9992864787727435,0.9986443096682126,0.683018194791295,0.9981805208704959,snv,vaf_bin,NS_380X,lenient,native,truth,>=20%,
,37058,5,19897,0.5369151060499757,0.5318347395248999,0.541987820075652,0.9887743537157968,0.8550002698472664,37054,0.4630269336643817,0.0008904959792757299,0.7617956103081164,0.05260009915146258,0.7845809271952076,0.7810459280047493,0.9655674888013385,0.7551405904258189,0.988666414809218,snv,lc,NS_380X,lenient,native,truth,,False
,2388,5,1164,0.48743718592964824,0.46742579246321664,0.5074889328507333,0.9828308207705193,0.8397822445561139,2387,0.5123586091328027,0.0008375209380234506,0.7356735379539463,0.039217739911960654,0.7432998324958124,0.809463986599665,0.9656616415410385,0.7093802345058626,0.9711055276381909,snv,lc,NS_380X,lenient,native,truth,,True
,1242,5,0,0.0,0.0,0.0030834250967457988,0.857487922705314,0.604669887278583,1239,1.0,0.020933977455716585,0.3328926406196623,-0.1630456065368375,0.9847020933977456,0.0,0.21256038647342995,0.9114331723027376,0.9146537842190016,snv,vaf_bin+lc,NS_380X,lenient,native,truth,<5%,False
,50,5,0,0.0,6.938893903907228e-18,0.07134759913335872,0.84,0.608,50,1.0,0.0,0.3320204081632653,-0.1748120300751881,0.98,0.0,0.26,0.96,0.84,snv,vaf_bin+lc,NS_380X,lenient,native,truth,<5%,True
,3638,5,3,0.0008246289169873557,0.00028048699074539234,0.0024218433912809026,0.9681143485431556,0.7574491478834524,3638,0.9991753710830127,0.0013743815283122594,0.5429358833128006,-0.1851164666969446,0.9716877405167674,0.0008246289169873557,0.9241341396371633,0.9601429356789445,0.9304562946673997,snv,vaf_bin+lc,NS_380X,lenient,native,truth,5-10%,False
,215,5,2,0.009302325581395349,0.0025547510706895402,0.03327693668605749,0.9441860465116279,0.7441860465116279,215,0.9906976744186047,0.009302325581395349,0.5314728387486449,-0.15318181818181775,0.9441860465116279,0.009302325581395349,0.958139534883721,0.9395348837209302,0.8697674418604651,snv,vaf_bin+lc,NS_380X,lenient,native,truth,5-10%,True
,5910,5,2243,0.37952622673434855,0.36723633831057456,0.39197262765247876,0.9807106598984772,0.8540439932318105,5909,0.6204095447622271,0.00016920473773265651,0.7301191793700617,-0.06678669978600577,0.916751269035533,0.45516074450084604,0.999492385786802,0.904906937394247,0.9939086294416244,snv,vaf_bin+lc,NS_380X,lenient,native,truth,10-20%,False
,361,5,120,0.33240997229916897,0.28580443221205054,0.38254466278631427,0.9833795013850416,0.8310249307479225,361,0.667590027700831,0.0,0.6938205213421837,-0.06524590163934428,0.8864265927977839,0.47645429362880887,0.9529085872576177,0.8587257617728532,0.9806094182825484,snv,vaf_bin+lc,NS_380X,lenient,native,truth,10-20%,True
,26268,5,17651,0.671958276229633,0.6662558201957866,0.6776104449139574,0.9996573777980813,0.8805619004111467,26268,0.328041723770367,3.806913354652048e-05,0.8128471666620593,0.12067105890152997,0.7194685548956906,0.9993528247297091,0.9992766864626161,0.6856631643063804,0.999048271661337,snv,vaf_bin+lc,NS_380X,lenient,native,truth,>=20%,False
,1762,5,1042,0.5913734392735528,0.5682457873099008,0.6141035387813812,0.9914869466515324,0.8598183881952327,1761,0.4082907438955139,0.0,0.7747918911086648,0.08887641800617253,0.6827468785471056,0.9982973893303064,0.9892167990919409,0.6435868331441543,0.985244040862656,snv,vaf_bin+lc,NS_380X,lenient,native,truth,>=20%,True
all,1625,3,1144,0.704,0.6813449336877929,0.7256928393315788,0.9415384615384615,0.8808205128205128,1620,0.2938271604938272,0.055384615384615386,0.8016641976223102,0.06987053944702926,0.8276923076923077,,0.9384615384615385,,0.8763076923076923,indel,all,NS_380X,lenient,native,truth,,
,102,3,40,0.39215686274509803,0.302975181892627,0.48916676092327677,0.5392156862745098,0.6339869281045751,99,0.5959595959595959,0.43137254901960786,0.5676767676767677,0.16909057437407946,0.9509803921568627,,0.5294117647058824,,0.4215686274509804,indel,vaf_bin,NS_380X,lenient,native,truth,<5%,
,287,3,214,0.7456445993031359,0.6922447911139196,0.7925554178099654,0.9512195121951219,0.8989547038327527,287,0.25435540069686413,0.04878048780487805,0.8275633337404099,0.06660429475184827,0.8954703832752613,,0.9581881533101045,,0.8432055749128919,indel,vaf_bin,NS_380X,lenient,native,truth,5-10%,
,422,3,330,0.7819905213270142,0.7401483724445553,0.8187450726866593,0.9502369668246445,0.9091627172195893,420,0.21428571428571427,0.045023696682464455,0.8562399324972065,0.1391984285876167,0.8459715639810427,,0.9502369668246445,,0.9312796208530806,indel,vaf_bin,NS_380X,lenient,native,truth,10-20%,
,814,3,560,0.687960687960688,0.6553114387688103,0.7188442080251832,0.984029484029484,0.8906633906633906,814,0.31203931203931207,0.01597051597051597,0.790694096019112,-0.06809247061862267,0.7788697788697788,,0.9766584766584766,,0.9164619164619164,indel,vaf_bin,NS_380X,lenient,native,truth,>=20%,
,1242,3,932,0.750402576489533,0.7255864113711157,0.7736745464306751,0.9541062801932367,0.9006977992485239,1239,0.24778046811945117,0.043478260869565216,0.8334383182838029,0.07879232032986572,0.8252818035426731,,0.9476650563607085,,0.92914653784219,indel,lc,NS_380X,lenient,native,truth,,False
,383,3,212,0.5535248041775457,0.5034512564712478,0.6025353151981657,0.9007832898172323,0.8163620539599652,381,0.4435695538057743,0.09399477806788512,0.695636629452419,0.01888155700845777,0.835509138381201,,0.9086161879895561,,0.7049608355091384,indel,lc,NS_380X,lenient,native,truth,,True
,89,3,36,0.4044943820224719,0.3085343968169969,0.5083577522730738,0.5393258426966292,0.6367041198501873,86,0.5813953488372093,0.42696629213483145,0.5786498708010336,0.19041843541540301,0.9550561797752809,,0.5280898876404494,,0.42696629213483145,indel,vaf_bin+lc,NS_380X,lenient,native,truth,<5%,False
,13,3,4,0.3076923076923077,0.12680703655710515,0.5763065681945096,0.5384615384615384,0.6153846153846154,13,0.6923076923076923,0.46153846153846156,0.4945054945054945,0.02499999999999966,0.9230769230769231,,0.5384615384615384,,0.38461538461538464,indel,vaf_bin+lc,NS_380X,lenient,native,truth,<5%,True
,255,3,196,0.7686274509803922,0.7131121095689552,0.8161694074808437,0.9647058823529412,0.9111111111111111,255,0.23137254901960785,0.03529411764705882,0.8437087864016998,0.04770444763271147,0.8862745098039215,,0.9764705882352941,,0.8705882352941177,indel,vaf_bin+lc,NS_380X,lenient,native,truth,5-10%,False
,32,3,18,0.5625,0.3932559113685198,0.7183466888495963,0.84375,0.8020833333333334,32,0.4375,0.15625,0.6929012345679012,0.08133971291865998,0.96875,,0.8125,,0.625,indel,vaf_bin+lc,NS_380X,lenient,native,truth,5-10%,True
,342,3,284,0.8304093567251462,0.7870184758022275,0.8664601463694784,0.9912280701754386,0.9405458089668616,342,0.1695906432748538,0.008771929824561403,0.8864756456337402,-0.010923299074150856,0.8421052631578947,,0.9912280701754386,,0.9883040935672515,indel,vaf_bin+lc,NS_380X,lenient,native,truth,10-20%,False
,80,3,46,0.575,0.4656928984656886,0.6774343821039822,0.775,0.775,78,0.41025641025641024,0.2,0.7187758478081059,0.23536439665471887,0.8625,,0.775,,0.6875,indel,vaf_bin+lc,NS_380X,lenient,native,truth,10-20%,True
,556,3,416,0.7482014388489209,0.7105036932855918,0.7824930215011158,0.9928057553956835,0.9136690647482014,556,0.2517985611510791,0.007194244604316547,0.8315434608834672,-0.06408573928259055,0.7661870503597122,,0.9748201438848921,,1.0,indel,vaf_bin+lc,NS_380X,lenient,native,truth,>=20%,False
,258,3,144,0.5581395348837209,0.4971295263955482,0.6174436207871661,0.9651162790697675,0.8410852713178295,258,0.4418604651162791,0.03488372093023256,0.7012027161437424,-0.10194447566595469,0.8062015503875969,,0.9806201550387597,,0.7364341085271318,indel,vaf_bin+lc,NS_380X,lenient,native,truth,>=20%,True
all,453026,5,95195,0.21013142733529644,0.20894754700098167,0.21132022354085583,0.2703134036457069,0.40726227633734047,453026,0.7898685726647036,0.6940815758918915,0.49964104098600154,0.3224070519373103,0.24802991439784913,0.4956823670164626,0.7432685982702979,0.2842949411292067,0.2650355608728859,snv,all,IL_T_1,lenient,native,union,,
,111435,5,0,0.0,0.0,3.4471453313821785e-05,0.006909857764616144,0.20551173329743797,111435,1.0,0.9796024588325033,0.06371112612281904,-0.23725354501349735,0.03953874455960874,0.3054605824022973,0.6475075155920492,0.025754924395387447,0.009296899537847176,snv,vaf_bin,IL_T_1,lenient,native,union,<5%,
,96612,5,5,5.1753405374073614e-05,2.210615750551191e-05,0.00012115667198186142,0.04869995445700327,0.23283029023309734,96612,0.9999482465946259,0.9184159317683104,0.15370676187627547,-0.14637829906054436,0.0706537490166853,0.04611228418829959,0.9282904815136837,0.07953463337887633,0.03956030306794187,snv,vaf_bin,IL_T_1,lenient,native,union,5-10%,
,58936,5,4962,0.08419302294013846,0.08197822803122894,0.086462019059645,0.13170218542147413,0.3061083208904575,58936,0.9158069770598616,0.8027351703542827,0.3163902914352426,0.10007388379606219,0.1455137776571196,0.38195669879190985,0.6838943939188272,0.19044387131803991,0.12873286276639065,snv,vaf_bin,IL_T_1,lenient,native,union,10-20%,
,186043,5,90228,0.48498465408534586,0.48271399605070936,0.48725593218783786,0.587079331122375,0.6507323575732492,186043,0.5150153459146541,0.3721451492396919,0.7276762584249271,0.5141922851926427,0.4974978902726789,0.8791085931746961,0.7233542783120032,0.5752164822111018,0.578484543895766,snv,vaf_bin,IL_T_1,lenient,native,union,>=20%,
,261987,5,89678,0.34229942707080885,0.34048487467885474,0.34411860405386346,0.4282807925584094,0.5255627187608545,261987,0.6577005729291912,0.5449774225438667,0.623997424160258,0.4512805808582958,0.38800016794726455,0.7005500272914305,0.6908701576795795,0.42811284529385046,0.4202803955921477,snv,lc,IL_T_1,lenient,native,union,,False
,191039,5,5517,0.02887892001109721,0.028137385477405255,0.029639400999045377,0.0536801386104408,0.2450274551269636,191039,0.9711210799889027,0.8985599798993923,0.1929696130850474,-0.08252056524063024,0.05607755484482226,0.21473102350828888,0.8151267542229597,0.08706599176084465,0.05213595129790252,snv,lc,IL_T_1,lenient,native,union,,True
,49382,5,0,0.0,0.0,7.778461816626617e-05,0.014256206714997367,0.20893037949050258,49382,1.0,0.9701510671904743,0.1022978005466206,-0.22780789355746084,0.061095135879470255,0.5971811591268074,0.3387671621238508,0.02770240168482443,0.019906038637560245,snv,vaf_bin+lc,IL_T_1,lenient,native,union,<5%,False
,62053,5,0,0.0,0.0,6.190226138472126e-05,0.0010636069166680097,0.2027911623934379,62053,1.0,0.9871239102057918,0.010733936102476173,-0.2450661757408839,0.022384091018967656,0.0733083009685269,0.893204196412744,0.024205114982353795,0.000854108584597038,snv,vaf_bin+lc,IL_T_1,lenient,native,union,<5%,True
,43517,5,4,9.191810097203391e-05,3.574571661840492e-05,0.00023634136680571687,0.09878897901969345,0.26034423328814027,43517,0.9999080818990279,0.8684422179837764,0.21251112511769615,-0.06981551396416481,0.12158466806075786,0.045982030011259965,0.9314750557253487,0.12151572948502884,0.08116368315830595,snv,vaf_bin+lc,IL_T_1,lenient,native,union,5-10%,False
,53095,5,1,1.883416517562859e-05,3.3247003618843833e-06,0.00010668634056118932,0.007646671061305207,0.21027968735285807,53095,0.9999811658348243,0.9593747057161691,0.0365846483549088,-0.22693829147652916,0.028910443544589885,0.04621904134099256,0.9256803842169696,0.045126659760806105,0.005461907900932291,snv,vaf_bin+lc,IL_T_1,lenient,native,union,5-10%,True
,22248,5,4701,0.21129989212513484,0.20598572364168943,0.21671374041063018,0.31202804746494067,0.4348345918734268,22248,0.7887001078748651,0.6392035239122618,0.5099593164030821,0.32934898093602183,0.3164329377921611,0.4828299172959367,0.7318860122258181,0.34070478245235525,0.302319309600863,snv,vaf_bin+lc,IL_T_1,lenient,native,union,10-20%,False
,36688,5,261,0.00711404273877017,0.006304152499386172,0.00802713854281586,0.02235063235935456,0.22804731792411687,36688,0.9928859572612299,0.9019025294374182,0.0735027213557273,-0.17653628979245764,0.041866550370693416,0.32078608809419973,0.6547917575228958,0.09932402965547318,0.023468163977322286,snv,vaf_bin+lc,IL_T_1,lenient,native,union,10-20%,True
,146840,5,84973,0.5786774720784528,0.5761499218748781,0.5812009058510473,0.6827771724325796,0.7243911740670117,146840,0.4213225279215473,0.291855080359575,0.7953855054416124,0.5499925044322288,0.5877349496050123,0.9622854807954236,0.7317624625442659,0.666875510760011,0.673297466630346,snv,vaf_bin+lc,IL_T_1,lenient,native,union,>=20%,False
,39203,5,5255,0.13404586383695125,0.13070911179274738,0.13745432774020958,0.22863046195444225,0.3748335586562253,39203,0.8659541361630487,0.6728821773843838,0.38472008185706236,0.20000616456101894,0.15950309925260822,0.5675586052087851,0.6918603168124888,0.23189551820013773,0.2233502538071066,snv,vaf_bin+lc,IL_T_1,lenient,native,union,>=20%,True
all,60872,3,8109,0.13321395715599949,0.130537670554276,0.13593653448474458,0.2666743330266789,0.4666294300608928,60872,0.8667860428440005,0.733325666973321,0.27658957308595167,-0.16088574977044615,0.22309107635694572,,0.9274050466552767,,0.24939216717045604,indel,all,IL_T_1,lenient,native,union,,
,21471,3,32,0.001490382376228401,0.0010559566128196117,0.0021031567594855674,0.020446183223883377,0.34064552186670394,21471,0.9985096176237716,0.9795538167761166,0.010985318010302253,-0.4818674322365871,0.15765451073541056,,0.8615807368077872,,0.002701318056913977,indel,vaf_bin,IL_T_1,lenient,native,union,<5%,
,8451,3,237,0.028044018459353923,0.024732766663178203,0.03178413683501522,0.06673766418175364,0.3649272275470359,8451,0.9719559815406461,0.9332623358182464,0.12440109996715855,-0.3979626902841186,0.09821322920364454,,0.9518400189326707,,0.04472843450479233,indel,vaf_bin,IL_T_1,lenient,native,union,5-10%,
,8371,3,670,0.08003822721299725,0.07441609874211648,0.08604562049500537,0.178114920559073,0.41938438259069005,8371,0.9199617727870028,0.821885079440927,0.21813280267249946,-0.25935322783868314,0.1670051367817465,,0.9338191374985068,,0.15732887349181698,indel,vaf_bin,IL_T_1,lenient,native,union,10-20%,
,22579,3,7170,0.31755170733867755,0.3115110949097662,0.32365439057514805,0.6084857611054519,0.6420124894813765,22579,0.6824482926613225,0.391514238894548,0.4839007367979775,0.010223484899174715,0.35284999335665884,,0.9784755746490101,,0.5947119004384606,indel,vaf_bin,IL_T_1,lenient,native,union,>=20%,
,11077,3,4154,0.37501128464385663,0.36604046076530317,0.384068769631113,0.5303782612620745,0.6351298486353104,11077,0.6249887153561433,0.46962173873792545,0.515304365804809,0.10101993570011346,0.5877945292046584,,0.8189040353886431,,0.4986909813126298,indel,lc,IL_T_1,lenient,native,union,,False
,49795,3,3955,0.07942564514509488,0.07708295030206472,0.08183322579742852,0.20801285269605382,0.4291461659470495,49795,0.9205743548549051,0.7919871473039461,0.208314147717949,-0.25258572627258635,0.14196204438196605,,0.9515413194095793,,0.19393513404960339,indel,lc,IL_T_1,lenient,native,union,,True
,3348,3,25,0.007467144563918757,0.005063015483763566,0.011000231982492671,0.08721624850657109,0.36489446435682993,3348,0.9925328554360813,0.9127837514934289,0.03905502189121665,-0.4276129019012122,0.5902031063321386,,0.49432497013142174,,0.01015531660692951,indel,vaf_bin+lc,IL_T_1,lenient,native,union,<5%,False
,18123,3,7,0.0003862495171881035,0.00018711495001150837,0.0007971414005074231,0.008111239860950173,0.33616582979271276,18123,0.9996137504828119,0.9918887601390498,0.005149041646101193,-0.4931306024906857,0.0777465099597197,,0.929426695359488,,0.0013242840589306405,indel,vaf_bin+lc,IL_T_1,lenient,native,union,<5%,True
,1164,3,186,0.15979381443298968,0.13986811887614092,0.1819576357945531,0.25859106529209624,0.472794959908362,1164,0.8402061855670103,0.7414089347079038,0.326160170859818,-0.12360128718920378,0.2809278350515464,,0.9518900343642611,,0.18556701030927836,indel,vaf_bin+lc,IL_T_1,lenient,native,union,5-10%,False
,7287,3,51,0.00699876492383697,0.0053273994899687115,0.00918964349039177,0.03609167009743379,0.34769681167375693,7287,0.993001235076163,0.9639083299025663,0.052446127546120824,-0.45941338271538457,0.06902703444490188,,0.9518320296418279,,0.022231370934540962,indel,vaf_bin+lc,IL_T_1,lenient,native,union,5-10%,True
,821,3,403,0.49086479902557856,0.45679114018532,0.5250235469408024,0.5919610231425091,0.6942752740560292,821,0.5091352009744214,0.40803897685749085,0.6298761658131206,0.20044267374944658,0.584652862362972,,0.9183922046285018,,0.5797807551766139,indel,vaf_bin+lc,IL_T_1,lenient,native,union,10-20%,False
,7550,3,267,0.03536423841059603,0.03142870455752772,0.039772347483702425,0.13311258278145696,0.3894922737306843,7550,0.964635761589404,0.866887417218543,0.13741687069114358,-0.3522347489416731,0.12158940397350994,,0.9354966887417219,,0.11139072847682119,indel,vaf_bin+lc,IL_T_1,lenient,native,union,10-20%,True
,5744,3,3540,0.6162952646239555,0.6036457544727596,0.6287893273873639,0.834958217270195,0.8170844939647167,5744,0.38370473537604455,0.16504178272980502,0.7307645221754022,0.14422733041070562,0.649025069637883,,0.9669220055710307,,0.8353064066852368,indel,vaf_bin+lc,IL_T_1,lenient,native,union,>=20%,False
,16835,3,3630,0.21562221562221562,0.2094751822138037,0.22189899970865115,0.5312147312147312,0.5822789822789823,16835,0.7843777843777844,0.46878526878526877,0.3854516517055957,-0.0749458525372957,0.2517968517968518,,0.9824175824175824,,0.5126225126225126,indel,vaf_bin+lc,IL_T_1,lenient,native,union,>=20%,True
all,514357,5,98498,0.19149734522909187,0.19042433044396287,0.1925749680642467,0.2431385205217388,0.38748417927626144,514357,0.8085026547709081,0.7237094080570499,0.4763195619827025,0.297716302415022,0.24492521731015618,0.494792527369123,0.7076641321105769,0.24900798472656152,0.24103103486488955,snv,all,NV_T_1,lenient,native,union,,
