all,n,K,n_all_agree,all_agree,all_agree_lo,all_agree_hi,majority,mean_frac_callers,detected,detected_discord,singleton,jaccard,fleiss_kappa,rate_TNscope,rate_lancet,rate_muTect2,rate_somaticSniper,rate_strelka,vtype,grouping,purity,denom,callerset,vaf_bin,lc
,155,4,52,0.33548387096774196,0.265928027805944,0.4129971068620108,0.45806451612903226,0.4967741935483871,93,0.44086021505376344,0.0064516129032258064,0.7293331690990629,0.6903096903096905,0.5870967741935483,0.4064516129032258,0.5935483870967742,,0.4,snv,vaf_bin,0.05,truth,shared4,5-10%,
,36905,4,4072,0.11033735266224089,0.10718128282491635,0.11357453439333107,0.17255114483132367,0.1981371087928465,9784,0.5838103025347506,0.020566318926974664,0.6305765560499881,0.7186938467982074,0.23205527706272863,0.15407126405636093,0.2545996477442081,,0.15182224630808833,snv,vaf_bin+lc,0.05,truth,shared4,<5%,False
,2386,4,134,0.056160938809723386,0.0476162463045702,0.06613249540268878,0.12196144174350378,0.16051969823973178,589,0.7724957555178268,0.029756915339480303,0.4785823625731094,0.5873778540196666,0.21248952221290862,0.08046940486169321,0.22883487007544007,,0.12028499580888516,snv,vaf_bin+lc,0.05,truth,shared4,<5%,True
,153,4,51,0.3333333333333333,0.2635272188335969,0.4113036557102013,0.45751633986928103,0.4934640522875817,91,0.43956043956043955,0.006535947712418301,0.7311278141334321,0.6949369792779324,0.5816993464052288,0.40522875816993464,0.5882352941176471,,0.39869281045751637,snv,vaf_bin+lc,0.05,truth,shared4,5-10%,False
,2,4,1,0.5,0.09453120573423074,0.9054687942657693,0.5,0.75,2,0.5,0.0,0.6666666666666666,0.11111111111111101,1.0,0.5,1.0,,0.5,snv,vaf_bin+lc,0.05,truth,shared4,5-10%,True
all,1625,4,11,0.00676923076923077,0.003784020630763635,0.012080911269609123,0.03569230769230769,0.07923076923076923,288,0.9618055555555556,0.08,0.2253718410627518,0.3455591513843944,0.009230769230769232,0.11323076923076923,0.15261538461538462,,0.041846153846153845,indel,all,0.05,truth,shared4,,
,1625,4,11,0.00676923076923077,0.003784020630763635,0.012080911269609123,0.03569230769230769,0.07923076923076923,288,0.9618055555555556,0.08,0.2253718410627518,0.3455591513843944,0.009230769230769232,0.11323076923076923,0.15261538461538462,,0.041846153846153845,indel,vaf_bin,0.05,truth,shared4,<5%,
,1242,4,8,0.00644122383252818,0.00326742481843385,0.012658725880930359,0.04106280193236715,0.09400161030595813,262,0.9694656488549618,0.09339774557165861,0.21508908904589755,0.3248266980404539,0.00966183574879227,0.13526570048309178,0.18276972624798712,,0.04830917874396135,indel,vaf_bin+lc,0.05,truth,shared4,<5%,False
,383,4,3,0.007832898172323759,0.0026673965340403352,0.022773151774034796,0.018276762402088774,0.031331592689295036,26,0.8846153846153846,0.03655352480417755,0.3244359806859807,0.46948936807427205,0.007832898172323759,0.04177545691906005,0.05483028720626632,,0.020887728459530026,indel,vaf_bin+lc,0.05,truth,shared4,<5%,True
all,98136,5,3934,0.0400872258906008,0.03887781427230304,0.04133264196858773,0.34501100513573,0.41334678405478115,98136,0.9599127741093992,0.530630961115187,0.3336064576390816,0.10226525511007932,0.6466230537213663,0.2856342218961441,0.4267750876334882,0.32810589386157984,0.37959566316132715,snv,all,0.05,union,native,,
,13368,5,0,0.0,2.710505431213761e-20,0.0002872797162996664,0.21813285457809695,0.35213943746259724,13368,1.0,0.5584230999401556,0.18085775273268917,-0.025956710652614456,0.7786505086774387,0.23563734290843807,0.5320915619389587,0.020870736086175942,0.19344703770197486,snv,vaf_bin,0.05,union,native,<5%,
,36310,5,4,0.0001101624896722666,4.284084843006705e-05,0.00028324579911236244,0.4311209033324153,0.45557697603965847,36310,0.9998898375103278,0.39286697879372073,0.2881154544471276,0.04550884811020994,0.8664555218947948,0.34367942715505373,0.5703112090333241,0.0007435968052877995,0.496695125309832,snv,vaf_bin,0.05,union,native,5-10%,
,30275,5,3569,0.11788604459124691,0.11430198080631453,0.12156706552208009,0.4818166804293972,0.49994384805945496,30275,0.8821139554087531,0.43603633360858796,0.4616825205194111,0.20314449862044967,0.6450206440957886,0.38893476465730803,0.43745664739884393,0.5048389760528489,0.5234682080924855,snv,vaf_bin,0.05,union,native,10-20%,
,18183,5,361,0.019853709508881923,0.01792520917085134,0.021985044649976793,0.03855249408788429,0.22983006104603199,18183,0.9801462904911181,0.9428037177583457,0.23417022400493354,-0.12081869542760156,0.11323763955342903,0.034482758620689655,0.04493207941483804,0.9134356266842655,0.0430622009569378,snv,vaf_bin,0.05,union,native,>=20%,
,10570,5,0,0.0,2.710505431213761e-20,0.00036329831836939277,0.26698202459791864,0.3844276253547777,10570,1.0,0.4695364238410596,0.20026474477305095,-0.016624528760413093,0.7727530747398297,0.2901608325449385,0.6248817407757805,0.0,0.23434247871333963,snv,vaf_bin+lc,0.05,union,native,<5%,False
,2798,5,0,0.0,0.0,0.0013710478901654236,0.03359542530378842,0.23016440314510364,2798,1.0,0.8942101501072195,0.06719330961823926,-0.18198988448473746,0.8009292351679771,0.029664045746962117,0.18155825589706934,0.09971408148677627,0.03895639742673338,snv,vaf_bin+lc,0.05,union,native,<5%,True
,29147,5,4,0.00013723539300785674,5.336941754083621e-05,0.00035284385892398574,0.5151473565032422,0.5032764950080626,29147,0.9998627646069922,0.2893265173088139,0.31886868330123724,0.031968586525684795,0.8650289909767729,0.41510275500051463,0.6526915291453665,0.00024016193776374927,0.583319037979895,snv,vaf_bin+lc,0.05,union,native,5-10%,False
,7163,5,0,0.0,0.0,0.0005360044369289339,0.08920843222113639,0.2614826190143794,7163,1.0,0.8141840011168505,0.10482808723127454,-0.11513301649043191,0.8722602261622225,0.05305039787798409,0.23509702638559263,0.0027921262041044254,0.1442133184419936,snv,vaf_bin+lc,0.05,union,native,5-10%,True
,18513,5,3446,0.18613946956192945,0.18059812966300096,0.19181103494297383,0.7458542645708421,0.6623993950197159,18513,0.8138605304380705,0.14822016961054393,0.5396220981174469,0.12743881660278875,0.8995300599578674,0.6152433425160698,0.6521363366283153,0.3568303354399611,0.7882569005563658,snv,vaf_bin+lc,0.05,union,native,10-20%,False
,11762,5,123,0.010457405203196735,0.00877221519466158,0.012462259168699088,0.06623023295357933,0.2442441761605169,11762,0.9895425947968033,0.8890494813807176,0.16039150717574138,-0.11407150248488142,0.2444312191804115,0.032732528481550754,0.09955789831661283,0.7377996939296038,0.10669954089440571,snv,vaf_bin+lc,0.05,union,native,10-20%,True
,3921,5,347,0.08849783218566692,0.08000596189573873,0.09779522221384211,0.15990818668706963,0.3165519000255037,3921,0.9115021678143331,0.8105075235909207,0.4061107254387478,0.13673978368427198,0.23004335628666156,0.14894159653149708,0.12930374904361133,0.9132874266768681,0.16118337158888038,snv,vaf_bin+lc,0.05,union,native,>=20%,False
,14262,5,14,0.000981629504978264,0.0005848473696326855,0.0016471596881077661,0.0051886130977422526,0.2059879399803674,14262,0.9990183704950217,0.9791754312158183,0.052847445157026676,-0.2325473983158823,0.08112466694713225,0.003015004908147525,0.021736081895947272,0.9134763707754873,0.010587575375122704,snv,vaf_bin+lc,0.05,union,native,>=20%,True
all,5116,4,150,0.029319781078967943,0.025038436585186428,0.03430743599007122,0.15129007036747458,0.38017982799061767,5116,0.9706802189210321,0.6598905394839718,0.19257705153072438,-0.09659470182461731,0.14913995308835026,0.36180609851446444,0.6714229867083659,,0.33835027365129006,indel,all,0.05,union,native,,
,879,4,0,0.0,4.336808689942018e-19,0.004351244249251245,0.004550625711035267,0.27957906712172925,879,1.0,0.8862343572241184,0.02370657171885771,-0.2864074180130519,0.0,0.19340159271899887,0.9203640500568828,,0.004550625711035267,indel,vaf_bin,0.05,union,native,<5%,
,1900,4,16,0.008421052631578947,0.00519010788630532,0.013635755293969983,0.10105263157894737,0.35276315789473683,1900,0.991578947368421,0.6984210526315789,0.1293485177371163,-0.15891618027790613,0.024736842105263158,0.4236842105263158,0.7521052631578947,,0.21052631578947367,indel,vaf_bin,0.05,union,native,5-10%,
,1918,4,119,0.06204379562043796,0.05209849353720996,0.07373990885062076,0.2799791449426486,0.4635036496350365,1918,0.9379562043795621,0.4880083420229406,0.2875675839049213,-0.02073210236475529,0.2492179353493222,0.4259645464025026,0.5672575599582899,,0.6115745568300313,indel,vaf_bin,0.05,union,native,10-20%,
,419,4,15,0.03579952267303103,0.021813000761870704,0.05822044466961096,0.09785202863961814,0.3341288782816229,419,0.964200477326969,0.7971360381861575,0.1472832800749487,-0.12276839051032608,0.568019093078759,0.14081145584725538,0.26014319809069214,,0.36754176610978523,indel,vaf_bin,0.05,union,native,>=20%,
,497,4,0,0.0,4.336808689942018e-19,0.007670009646843959,0.008048289738430584,0.2987927565392354,497,1.0,0.8128772635814889,0.03702076505504415,-0.2644538804270989,0.0,0.3118712273641851,0.8752515090543259,,0.008048289738430584,indel,vaf_bin+lc,0.05,union,native,<5%,False
,382,4,0,0.0,0.0,0.009956055091734722,0.0,0.2545811518324607,382,1.0,0.981675392670157,0.003664921465968586,-0.32543392217801054,0.0,0.03926701570680628,0.9790575916230366,,0.0,indel,vaf_bin+lc,0.05,union,native,<5%,True
,1123,4,13,0.01157613535173642,0.006777512250081798,0.019704881157705103,0.15939447907390916,0.40650044523597506,1123,0.9884238646482636,0.5449688334817453,0.17166977938872605,-0.12635661653639055,0.027604630454140695,0.6144256455921638,0.691006233303651,,0.2929652715939448,indel,vaf_bin+lc,0.05,union,native,5-10%,False
,777,4,3,0.003861003861003861,0.0013139399742361588,0.011289718181361387,0.01673101673101673,0.2750965250965251,777,0.9961389961389961,0.9202059202059202,0.051260279163307276,-0.27515800894453957,0.02059202059202059,0.148005148005148,0.8404118404118404,,0.09137709137709138,indel,vaf_bin+lc,0.05,union,native,5-10%,True
,982,4,109,0.1109979633401222,0.09284635156873786,0.13218116866364352,0.4755600814663951,0.5891038696537678,982,0.8890020366598778,0.23014256619144602,0.3982864143151359,-0.019477726048044677,0.26171079429735233,0.7036659877800407,0.620162932790224,,0.7708757637474541,indel,vaf_bin+lc,0.05,union,native,10-20%,False
,936,4,10,0.010683760683760684,0.005813415062487016,0.019554117511155995,0.07478632478632478,0.3317307692307692,936,0.9893162393162394,0.7585470085470085,0.1146547918850741,-0.17832690369443563,0.2361111111111111,0.1346153846153846,0.5117521367521367,,0.4444444444444444,indel,vaf_bin+lc,0.05,union,native,10-20%,True
,54,4,14,0.25925925925925924,0.16118652626020738,0.3893089050428169,0.5,0.6064814814814815,54,0.7407407407407407,0.3333333333333333,0.5051078713659658,0.16587337224966317,0.6111111111111112,0.6851851851851852,0.46296296296296297,,0.6666666666666666,indel,vaf_bin+lc,0.05,union,native,>=20%,False
,365,4,1,0.0027397260273972603,0.0004837927399547878,0.015353523486293652,0.038356164383561646,0.29383561643835615,365,0.9972602739726028,0.8657534246575342,0.061604597792859005,-0.2400510363652939,0.5616438356164384,0.06027397260273973,0.23013698630136986,,0.3232876712328767,indel,vaf_bin+lc,0.05,union,native,>=20%,True
all,72784,4,18755,0.2576802593976698,0.25451574775712094,0.26087034842274626,0.45824631787205977,0.5860560013189712,72784,0.7423197406023302,0.3717025719938448,0.4983896501649922,0.17660551887101092,0.8718537041107935,0.38512585183556824,0.5754286656408002,,0.5118157836887228,snv,all,0.05,union,shared4,,
,13090,4,1350,0.10313216195569137,0.0980380359796338,0.10845915335354282,0.22276546982429335,0.44419404125286477,13090,0.8968678380443086,0.5491214667685256,0.3014139926163016,0.014821893618045033,0.795187165775401,0.24064171122994651,0.5433919022154317,,0.1975553857906799,snv,vaf_bin,0.05,union,shared4,<5%,
,36293,4,8695,0.2395778800319621,0.23521434541335406,0.2439965379510915,0.43124018405753173,0.5695519797206072,36293,0.7604221199680379,0.3926101452070647,0.4799438713160646,0.16469830930244697,0.8668613782272063,0.343840409996418,0.5705783484418483,,0.49692778221695644,snv,vaf_bin,0.05,union,shared4,5-10%,
,20982,4,8349,0.3979124964255076,0.39130886263721815,0.4045535044541256,0.6750071489848442,0.7196048994376132,20982,0.6020875035744925,0.19450004765989895,0.6317411916308767,0.20011237511380908,0.9307025069106853,0.5611953102659423,0.6312077018396721,,0.7553140787341531,snv,vaf_bin,0.05,union,shared4,10-20%,
,2419,4,361,0.14923522116577098,0.1355923116192676,0.1639904184756656,0.2575444398511782,0.4429516329061596,2419,0.8507647788342291,0.6349731293923109,0.3658665270509444,0.10171379628082519,0.8511781727986771,0.25919801570897066,0.33774286895411326,,0.32368747416287724,snv,vaf_bin,0.05,union,shared4,>=20%,
,10570,4,1318,0.12469252601702933,0.11853041989394968,0.13112732928844797,0.26698202459791864,0.4805345316934721,10570,0.8753074739829707,0.4695364238410596,0.3337745746217516,0.0354033823351382,0.7727530747398297,0.2901608325449385,0.6248817407757805,,0.23434247871333963,snv,vaf_bin+lc,0.05,union,shared4,<5%,False
,2520,4,32,0.012698412698412698,0.00900925613363315,0.017870981760705167,0.0373015873015873,0.29176587301587303,2520,0.9873015873015873,0.8829365079365079,0.11192268554210975,-0.226645387489183,0.8892857142857142,0.03293650793650794,0.2015873015873016,,0.04325396825396825,snv,vaf_bin+lc,0.05,union,shared4,<5%,True
,29147,4,8463,0.29035578275637286,0.2851724916081534,0.29559432717257605,0.5151130476549902,0.6290355782756373,29147,0.7096442172436271,0.2893265173088139,0.5312162755850679,0.16988254967064384,0.8650289909767729,0.41510275500051463,0.6526915291453665,,0.583319037979895,snv,vaf_bin+lc,0.05,union,shared4,5-10%,False
,7146,4,232,0.03246571508536244,0.028601095722702728,0.03683272704318844,0.08914077805765463,0.3269311502938707,7146,0.9675342849146376,0.8138818919675342,0.17430600515785555,-0.13596103821015643,0.8743352924713126,0.0531766022949902,0.23565631122306185,,0.1445563951861181,snv,vaf_bin+lc,0.05,union,shared4,5-10%,True
,17464,4,8102,0.46392579019697666,0.4565382593600403,0.471329187629883,0.7714154832798901,0.7831682317911132,17464,0.5360742098030233,0.1026683463124141,0.6863570869749406,0.1490096500456124,0.9535616124599176,0.65219880897847,0.6913078332569857,,0.8356046724690792,snv,vaf_bin+lc,0.05,union,shared4,10-20%,False
,3518,4,247,0.0702103467879477,0.06222780691329485,0.0791304752926846,0.19641841955656622,0.4040648095508812,3518,0.9297896532120523,0.6503695281409893,0.2473329588854192,-0.018350126392196808,0.8172256964184196,0.10943718021603184,0.3328595793064241,,0.3567367822626492,snv,vaf_bin+lc,0.05,union,shared4,10-20%,True
,1029,4,347,0.337220602526725,0.3089878040103751,0.36666425552013077,0.5626822157434402,0.6377551020408163,1029,0.6627793974732751,0.3488824101068999,0.5765066504191024,0.25087949921752734,0.8765792031098154,0.5675413022351797,0.49271137026239065,,0.6141885325558795,snv,vaf_bin+lc,0.05,union,shared4,>=20%,False
,1390,4,14,0.010071942446043165,0.006009053576986624,0.01683533709541786,0.031654676258992806,0.2987410071942446,1390,0.9899280575539569,0.8467625899280575,0.08456435585563843,-0.22969108047638984,0.8323741007194244,0.03093525179856115,0.22302158273381295,,0.10863309352517986,snv,vaf_bin+lc,0.05,union,shared4,>=20%,True
all,5116,4,150,0.029319781078967943,0.025038436585186428,0.03430743599007122,0.15129007036747458,0.38017982799061767,5116,0.9706802189210321,0.6598905394839718,0.19257705153072438,-0.09659470182461731,0.14913995308835026,0.36180609851446444,0.6714229867083659,,0.33835027365129006,indel,all,0.05,union,shared4,,
,879,4,0,0.0,4.336808689942018e-19,0.004351244249251245,0.004550625711035267,0.27957906712172925,879,1.0,0.8862343572241184,0.02370657171885771,-0.2864074180130519,0.0,0.19340159271899887,0.9203640500568828,,0.004550625711035267,indel,vaf_bin,0.05,union,shared4,<5%,
,1900,4,16,0.008421052631578947,0.00519010788630532,0.013635755293969983,0.10105263157894737,0.35276315789473683,1900,0.991578947368421,0.6984210526315789,0.1293485177371163,-0.15891618027790613,0.024736842105263158,0.4236842105263158,0.7521052631578947,,0.21052631578947367,indel,vaf_bin,0.05,union,shared4,5-10%,
,1918,4,119,0.06204379562043796,0.05209849353720996,0.07373990885062076,0.2799791449426486,0.4635036496350365,1918,0.9379562043795621,0.4880083420229406,0.2875675839049213,-0.02073210236475529,0.2492179353493222,0.4259645464025026,0.5672575599582899,,0.6115745568300313,indel,vaf_bin,0.05,union,shared4,10-20%,
,419,4,15,0.03579952267303103,0.021813000761870704,0.05822044466961096,0.09785202863961814,0.3341288782816229,419,0.964200477326969,0.7971360381861575,0.1472832800749487,-0.12276839051032608,0.568019093078759,0.14081145584725538,0.26014319809069214,,0.36754176610978523,indel,vaf_bin,0.05,union,shared4,>=20%,
,497,4,0,0.0,4.336808689942018e-19,0.007670009646843959,0.008048289738430584,0.2987927565392354,497,1.0,0.8128772635814889,0.03702076505504415,-0.2644538804270989,0.0,0.3118712273641851,0.8752515090543259,,0.008048289738430584,indel,vaf_bin+lc,0.05,union,shared4,<5%,False
,382,4,0,0.0,0.0,0.009956055091734722,0.0,0.2545811518324607,382,1.0,0.981675392670157,0.003664921465968586,-0.32543392217801054,0.0,0.03926701570680628,0.9790575916230366,,0.0,indel,vaf_bin+lc,0.05,union,shared4,<5%,True
,1123,4,13,0.01157613535173642,0.006777512250081798,0.019704881157705103,0.15939447907390916,0.40650044523597506,1123,0.9884238646482636,0.5449688334817453,0.17166977938872605,-0.12635661653639055,0.027604630454140695,0.6144256455921638,0.691006233303651,,0.2929652715939448,indel,vaf_bin+lc,0.05,union,shared4,5-10%,False
,777,4,3,0.003861003861003861,0.0013139399742361588,0.011289718181361387,0.01673101673101673,0.2750965250965251,777,0.9961389961389961,0.9202059202059202,0.051260279163307276,-0.27515800894453957,0.02059202059202059,0.148005148005148,0.8404118404118404,,0.09137709137709138,indel,vaf_bin+lc,0.05,union,shared4,5-10%,True
,982,4,109,0.1109979633401222,0.09284635156873786,0.13218116866364352,0.4755600814663951,0.5891038696537678,982,0.8890020366598778,0.23014256619144602,0.3982864143151359,-0.019477726048044677,0.26171079429735233,0.7036659877800407,0.620162932790224,,0.7708757637474541,indel,vaf_bin+lc,0.05,union,shared4,10-20%,False
,936,4,10,0.010683760683760684,0.005813415062487016,0.019554117511155995,0.07478632478632478,0.3317307692307692,936,0.9893162393162394,0.7585470085470085,0.1146547918850741,-0.17832690369443563,0.2361111111111111,0.1346153846153846,0.5117521367521367,,0.4444444444444444,indel,vaf_bin+lc,0.05,union,shared4,10-20%,True
